PMCID	SENTENCE_NUM	SENTENCE_START	SENTENCE_END	WORD	POS_TAG	WORD_START	WORD_END	BIO_TAG	PMC_MENTION_ID	ONTOLOGY_CONCEPT_ID	ONTOLOGY_LABEL
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14219	14220	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	268	CD	14220	14223	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14223	14224	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	9	CD	14224	14225	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	±	JJ	14226	14227	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	27	CD	14228	14230	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14230	14231	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	9	CD	14231	14232	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	JJ	14232	14233	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	82	CD	14233	14235	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14235	14236	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	9	CD	14236	14237	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	±	JJ	14238	14239	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	31	CD	14240	14242	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14242	14243	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14243	14244	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	JJ	14244	14245	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	<	RB	14246	14247	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14248	14249	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14249	14250	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	001Optimal	CD	14250	14260	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	*	JJ	14260	14261	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(≥	$	14262	14264	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	75	CD	14265	14267	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	nmol	JJ	14268	14272	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	NNP	14272	14273	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	L	NNP	14273	14274	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14274	14275	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Yes12556	NNP	14281	14289	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14290	14291	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	44	CD	14291	14293	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14293	14294	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	8	CD	14294	14295	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14295	14296	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	36	CD	14296	14298	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14298	14299	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14299	14300	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14300	14301	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	53	CD	14301	14303	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14303	14304	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	569	CD	14304	14307	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14308	14309	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	55	CD	14309	14311	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14311	14312	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14312	14313	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14313	14314	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	46	CD	14314	14316	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14316	14317	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14317	14318	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14318	14319	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	64	CD	14319	14321	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14321	14322	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	00	CD	14322	14324	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14324	14325	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	006No13684	CD	14325	14335	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14336	14337	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	61	CD	14337	14339	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14339	14340	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	8	CD	14340	14341	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14341	14342	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	53	CD	14342	14344	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14344	14345	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	6	CD	14345	14346	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14346	14347	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	69	CD	14347	14349	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14349	14350	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	952	CD	14350	14353	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14354	14355	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	38	CD	14355	14357	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14357	14358	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14358	14359	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14359	14360	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	30	CD	14360	14362	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14362	14363	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14363	14364	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14364	14365	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	46	CD	14365	14367	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14367	14368	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	4	CD	14368	14369	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Adequate	NNP	14370	14378	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	*	NNP	14378	14379	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(≥	VBD	14380	14382	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	50	CD	14383	14385	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	nmol	JJ	14386	14390	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	NNP	14390	14391	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	L	NNP	14391	14392	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14392	14393	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Yes218111	NNP	14399	14408	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14409	14410	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	50	CD	14410	14412	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14412	14413	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	9	CD	14413	14414	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14414	14415	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	44	CD	14415	14417	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14417	14418	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	3	CD	14418	14419	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14419	14420	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	57	CD	14420	14422	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14422	14423	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	6107	CD	14423	14427	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14428	14429	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	49	CD	14429	14431	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14431	14432	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14432	14433	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14433	14434	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	42	CD	14434	14436	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14436	14437	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	4	CD	14437	14438	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14438	14439	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	55	CD	14439	14441	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14441	14442	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	70	CD	14442	14444	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14444	14445	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	05No4329	CD	14445	14453	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14454	14455	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	67	CD	14455	14457	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14457	14458	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	4	CD	14458	14459	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14459	14460	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	53	CD	14460	14462	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14462	14463	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	4	CD	14463	14464	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14464	14465	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	81	CD	14465	14467	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14467	14468	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	414	CD	14468	14471	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14472	14473	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	32	CD	14473	14475	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14475	14476	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	6	CD	14476	14477	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14477	14478	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	18	CD	14478	14480	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14480	14481	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	6	CD	14481	14482	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14482	14483	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	46	CD	14483	14485	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14485	14486	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	6	CD	14486	14487	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Deficient	NNP	14488	14497	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	*	NNP	14497	14498	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(<	VBD	14499	14501	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	35	CD	14502	14504	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	nmol	JJ	14505	14509	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	NNP	14509	14510	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	L	NNP	14510	14511	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14511	14512	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Yes1612	NNP	14518	14525	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14526	14527	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	75	CD	14527	14529	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14529	14530	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14530	14531	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14531	14532	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	53	CD	14532	14534	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14534	14535	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	8	CD	14535	14536	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14536	14537	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	96	CD	14537	14539	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14539	14540	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	24	CD	14540	14542	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14543	14544	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	25	CD	14544	14546	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14546	14547	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14547	14548	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14548	14549	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	3	CD	14549	14550	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14550	14551	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	8	CD	14551	14552	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14552	14553	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	46	CD	14553	14555	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14555	14556	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	20	CD	14556	14558	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14558	14559	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	12aNo245128	CD	14559	14570	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14571	14572	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	52	CD	14572	14574	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14574	14575	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14575	14576	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14576	14577	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	46	CD	14577	14579	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14579	14580	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14580	14581	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14581	14582	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	58	CD	14582	14584	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14584	14585	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	5117	CD	14585	14589	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14590	14591	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	47	CD	14591	14593	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14593	14594	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	8	CD	14594	14595	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14595	14596	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	41	CD	14596	14598	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14598	14599	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	5	CD	14599	14600	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14600	14601	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	54	CD	14601	14603	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14603	14604	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14604	14605	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Calcium	NN	14607	14614	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	status	NN	14615	14621	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Mean	NNP	14622	14626	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14627	14628	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	mmol	FW	14628	14632	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	NNP	14632	14633	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	L	NNP	14633	14634	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)†	VBD	14634	14636	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14636	14637	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14637	14638	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	3	CD	14638	14639	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	±	JJ	14640	14641	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14642	14643	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14643	14644	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	12	CD	14644	14646	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14646	14647	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14647	14648	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	±	JJ	14649	14650	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14651	14652	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14652	14653	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14653	14654	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/	JJ	14654	14655	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	2	CD	14655	14656	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14656	14657	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	4	CD	14657	14658	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	±	JJ	14659	14660	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14661	14662	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14662	14663	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1	CD	14663	14664	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	/<	JJ	14664	14666	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14666	14667	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14667	14668	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	001Low	CD	14668	14674	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	calcium	NN	14675	14682	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	*	NN	14682	14683	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	Yes1010	NNP	14689	14696	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14697	14698	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	100	CD	14698	14701	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14701	14702	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14702	14703	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14703	14704	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	100	CD	14704	14707	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14707	14708	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	1000	CD	14708	14712	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14713	14714	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14714	14715	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14715	14716	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14716	14717	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	)	)	14717	14718	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	0	CD	14718	14719	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	,	,	14719	14720	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	00	CD	14720	14722	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	.	.	14722	14723	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	002aNo248130	CD	14723	14735	O	None	None	None
PMC4231606.nxml.gz	PMC4231606.nxml.gz_91	14001	15258	(	(	14736	14737	O	None	None	None
